"_id","location.address.city","location.address.state","location.address.street1","location.address.street2","location.address.zipcode","location.geo.type","theaterId"
"59a47286cfa9a3a73e51e72c","Bloomington","MN","340 W Market","","55425","Point",1000
"59a47286cfa9a3a73e51e72d","California","MD","45235 Worth Ave.","","20619","Point",1003
"59a47286cfa9a3a73e51e72e","Vacaville","CA","1621 E Monte Vista Ave","","95688","Point",1008
"59a47286cfa9a3a73e51e72f","Birmingham","AL","5072 Pinnacle Sq","","35235","Point",1004
"59a47286cfa9a3a73e51e730","Tempe","AZ","1900 E Rio Salado Pkwy","","85281","Point",1002
"59a47286cfa9a3a73e51e731","Clarksville","IN","1025 Veterans Pkwy","","47129","Point",1010
"59a47286cfa9a3a73e51e732","Sparks","NV","155 Los Altos Pkwy","","89436","Point",1014
"59a47286cfa9a3a73e51e733","Bismarck","ND","1207 W Century Ave","","58503","Point",1012
"59a47286cfa9a3a73e51e734","Long Beach","CA","6310 E Pacific Coast Hwy","","90803","Point",1009
"59a47286cfa9a3a73e51e735","Glen Allen","VA","9901 Brook Rd","","23059","Point",1013
"59a47286cfa9a3a73e51e736","San Angelo","TX","4325 Sunset Dr","","76904","Point",1017
"59a47286cfa9a3a73e51e737","Glendora","CA","1307 E Gladstone St","","91740","Point",1018
"59a47286cfa9a3a73e51e738","Altoona","PA","1721 Osgood Dr","","16602","Point",1015
"59a47286cfa9a3a73e51e739","El Segundo","CA","740 S Sepulveda Blvd","","90245","Point",1011
"59a47286cfa9a3a73e51e73a","Salinas","CA","390 Northridge Mall","","93906","Point",1019
"59a47286cfa9a3a73e51e73b","Mission Viejo","CA","25422 El Paseo","","92691","Point",101
"59a47286cfa9a3a73e51e73c","San Rafael","CA","700 Du Bois St","","94901","Point",1021
"59a47286cfa9a3a73e51e73d","La Quinta","CA","79220 Hwy 111","","92253","Point",1020
"59a47286cfa9a3a73e51e73e","Enfield","CT","95 Elm St","","06082","Point",1026
"59a47286cfa9a3a73e51e73f","Sherman","TX","823 N Creek Dr","","75092","Point",1023
"59a47286cfa9a3a73e51e740","Leesburg","VA","609 Potomac Station Dr NE","","20176","Point",1022
"59a47286cfa9a3a73e51e741","Noblesville","IN","17200 Mercantile Blvd","","46060","Point",1025
"59a47286cfa9a3a73e51e742","Weatherford","TX","138 E Interstate 20","Ste 120","76087","Point",1024
"59a47286cfa9a3a73e51e743","Fort Worth","TX","5944 Quebec St","","76135","Point",1027
"59a47286cfa9a3a73e51e744","New York","NY","529 5th Ave","","10017","Point",1028
"59a47286cfa9a3a73e51e745","Newnan","GA","312 Newnan Crossing Byp E","","30265","Point",1037
"59a47286cfa9a3a73e51e746","Mohegan Lake","NY","3105 E Main St","","10547","Point",1029
"59a47286cfa9a3a73e51e747","Flower Mound","TX","6060 Long Prairie Rd","","75028","Point",1038
"59a47286cfa9a3a73e51e748","Pueblo","CO","5890 N Elizabeth St","","81008","Point",1030
"59a47286cfa9a3a73e51e749","Grand Island","NE","3404 W 13th St","","68803","Point",1034
"59a47286cfa9a3a73e51e74a","Boulder","CO","1740 30th St","","80301","Point",1031
"59a47286cfa9a3a73e51e74b","Irving","TX","1900 Market Place Blvd","","75063","Point",1032
"59a47286cfa9a3a73e51e74c","Appleton","WI","2411 S Kensington Dr","","54915","Point",1047
"59a47286cfa9a3a73e51e74d","Mansfield","TX","2041 Highway 287 N","","76063","Point",1035
"59a47286cfa9a3a73e51e74e","Elmira","NY","950 County Road 64","","14903","Point",1036
"59a47286cfa9a3a73e51e74f","West Covina","CA","1800 Plaza Dr.","","91790","Point",102
"59a47286cfa9a3a73e51e750","Muncy","PA","115 Lycoming Mall Cir","","17756","Point",1039
"59a47286cfa9a3a73e51e751","City Of Industry","CA","17545 Gale Ave","","91748","Point",103
"59a47286cfa9a3a73e51e752","Lacey","WA","1240 Marvin Rd Ne","","98516","Point",1043
"59a47286cfa9a3a73e51e753","Las Vegas","NV","6950 Arroyo Crossing Pkwy","","89113","Point",1044
"59a47286cfa9a3a73e51e754","Mountain View","CA","2460 E Charleston Rd","","94043","Point",1045
"59a47286cfa9a3a73e51e755","Eagan","MN","1235 Town Centre Dr","Ste F1","55123","Point",1055
"59a47286cfa9a3a73e51e756","Kalispell","MT","2407 Highway 93 N","","59901","Point",1016
"59a47286cfa9a3a73e51e757","Homewood","IL","17800 S Halsted St","","60430","Point",1048
"59a47286cfa9a3a73e51e758","Avon","OH","1600 Center Rd","","44011","Point",1050
"59a47286cfa9a3a73e51e759","Peachtree City","GA","2703 Hwy 54","","30269","Point",1049
"59a47286cfa9a3a73e51e75a","Durham","NC","7001 Fayetteville Rd","","27713","Point",1051
"59a47286cfa9a3a73e51e75b","Plover","WI","1145 Commons Cir","","54467","Point",1052
"59a47286cfa9a3a73e51e75c","Hawthorne","CA","5000 W 147th St","","90250","Point",104
"59a47286cfa9a3a73e51e75d","Hanover","MD","7000 Arundel Mills Circle","Ste F1","21076","Point",1053
"59a47286cfa9a3a73e51e75e","Brentwood","CA","6600 Lone Tree Way","","94513","Point",1046
"59a47286cfa9a3a73e51e75f","Mt Juliet","TN","401 S Mt Juliet Rd","","37122","Point",1064
"59a47286cfa9a3a73e51e760","Mesa","AZ","1628 S Signal Butte Rd","","85209","Point",1056
"59a47286cfa9a3a73e51e761","Gresham","OR","1148 Nw Norman Ave","","97030","Point",1058
"59a47286cfa9a3a73e51e762","Hixson","TN","5591 Hwy 153","","37343","Point",1070
"59a47286cfa9a3a73e51e763","Marina","CA","101 General Stillwell Dr","","93933","Point",1061
"59a47286cfa9a3a73e51e764","Minot","ND","1018 24th Ave SW","","58701","Point",1063
"59a47286cfa9a3a73e51e765","Tinley Park","IL","7330 191st St","","60477","Point",1066
"59a47286cfa9a3a73e51e766","Temecula","CA","32937 Temecula Parkway 79","","92592","Point",1076
"59a47286cfa9a3a73e51e767","Trumbull","CT","100 Hawley Ln","","06611","Point",1067
"59a47286cfa9a3a73e51e768","Sierra Vista","AZ","2200 El Mercado Loop","","85635","Point",1077
"59a47286cfa9a3a73e51e769","Rancho Cucamonga","CA","12260 Foothill Blvd","","91739","Point",105
"59a47286cfa9a3a73e51e76a","Lawrence","NY","345 Rockaway Tpke","","11559","Point",1069
"59a47286cfa9a3a73e51e76b","Quincy","IL","6020 Broadway St","","62305","Point",1073
"59a47286cfa9a3a73e51e76c","Gainesville","GA","670 Dawsonville Hwy","","30501","Point",1071
"59a47286cfa9a3a73e51e76d","Spring","TX","19503 Interstate 45","","77388","Point",1072
"59a47286cfa9a3a73e51e76e","Winchester","VA","601 East Jubal Early Dr","","22601","Point",1086
"59a47286cfa9a3a73e51e76f","Longmont","CO","210 Ken Pratt Blvd","","80501","Point",1079
"59a47286cfa9a3a73e51e770","Everett","MA","162 Santilli Hwy","","02149","Point",1088
"59a47286cfa9a3a73e51e771","Nampa","ID","16485 N Marketplace Blvd","","83687","Point",1078
"59a47286cfa9a3a73e51e772","Torrance","CA","3675 Pacific Coast Hwy","","90505","Point",107
"59a47286cfa9a3a73e51e773","San Antonio","TX","3142 SE Military Dr","","78235","Point",1081
"59a47286cfa9a3a73e51e774","San Antonio","TX","2003 N Loop 1604 E","","78232","Point",1082
"59a47286cfa9a3a73e51e775","Lake Charles","LA","715 W Prien Lake Rd","","70601","Point",1080
"59a47286cfa9a3a73e51e776","Bee Cave","TX","12909 Shops Pkwy","","78738","Point",1083
"59a47286cfa9a3a73e51e777","Carmel","IN","10025 N Michigan Rd","","46032","Point",1094
"59a47286cfa9a3a73e51e778","Chesterfield","MI","50400 Waterside Dr","","48051","Point",1095
"59a47286cfa9a3a73e51e779","Grove City","OH","1632 Stringtown Rd","","43123","Point",1096
"59a47286cfa9a3a73e51e77a","Oxford","AL","1100 Oxford Exchange Blvd","","36203","Point",1097
"59a47286cfa9a3a73e51e77b","Palmdale","CA","39330 10th St W","","93551","Point",106
"59a47286cfa9a3a73e51e77c","Watertown","NY","21085 Salmon Run Mall Loop W","","13601","Point",1089
"59a47286cfa9a3a73e51e77d","Victorville","CA","12133 Mall Blvd","","92392","Point",108
"59a47286cfa9a3a73e51e77e","Plattsburgh","NY","60 Smithfield Blvd","","12901","Point",1091
"59a47286cfa9a3a73e51e77f","Bayamon","PR","60 Ave Rio Hondo","Ste 60","00961","Point",1090
"59a47286cfa9a3a73e51e780","Los Angeles","CA","11301 W Pico Blvd","","90064","Point",109
"59a47286cfa9a3a73e51e781","Strongsville","OH","16630 Royalton Road","","44136","Point",1099
"59a47286cfa9a3a73e51e782","Manhattan","KS","329 Tuttle Creek Blvd","","66502","Point",1101
"59a47286cfa9a3a73e51e783","Papillion","NE","7949 Towne Center Pkwy","","68046","Point",1093
"59a47286cfa9a3a73e51e784","Portland","OR","2055 N Tomahawk Island Drive","","97217","Point",1104
"59a47286cfa9a3a73e51e785","Washington","DC","3100 14th St Nw","","20010","Point",1092
"59a47286cfa9a3a73e51e786","Maplewood","MN","1795 County Rd D E","","55109","Point",10
"59a47286cfa9a3a73e51e787","Willmar","MN","2323 1st St S","","56201","Point",1106
"59a47286cfa9a3a73e51e788","Charlotte","NC","14125 River Gate Pkwy","","28273","Point",1107
"59a47286cfa9a3a73e51e789","Avondale","AZ","10035 W Mcdowell Rd","","85323","Point",1109
"59a47286cfa9a3a73e51e78a","Charlotte","NC","1055 Metropolitan Ave","","28204","Point",1108
"59a47286cfa9a3a73e51e78b","Jefferson City","MO","3225 Missouri Blvd","","65109","Point",1102
"59a47286cfa9a3a73e51e78c","El Centro","CA","2901 S Dogwood Rd","","92243","Point",1113
"59a47286cfa9a3a73e51e78d","Flushing","NY","13107 40th Road c300","","11354","Point",1115
"59a47286cfa9a3a73e51e78e","York","PA","2865 Concord Rd","","17402","Point",1087
"59a47286cfa9a3a73e51e78f","Beaufort","SC","332-A Robert Smalls Pkwy","","29906","Point",1110
"59a47286cfa9a3a73e51e790","Signal Hill","CA","2701 Cherry Ave","","90755","Point",1119
"59a47286cfa9a3a73e51e791","Rosedale","MD","8645 Pulaski Hwy","","21237","Point",1057
"59a47286cfa9a3a73e51e792","Bristol","VA","16680 Highlands Center Dr","","24202","Point",1085
"59a47286cfa9a3a73e51e793","Riverside","CA","3900 Tyler St","","92503","Point",110
"59a47286cfa9a3a73e51e794","Flagstaff","AZ","5005 E Marketplace Dr","","86004","Point",1084
"59a47286cfa9a3a73e51e795","Dorchester","MA","14 Allstate Rd","","02125","Point",1126
"59a47286cfa9a3a73e51e796","Charleston","SC","1987 Sam Rittenberg Blvd","","29407","Point",1120
"59a47286cfa9a3a73e51e797","Owensboro","KY","5101 Frederica St","","42301","Point",1121
"59a47286cfa9a3a73e51e798","San Juan","PR","230 Calle Federico Costa Hato Rey","","00918","Point",1118
"59a47286cfa9a3a73e51e799","Westminster","CA","500 Westminster Mall Rd","","92683","Point",111
"59a47286cfa9a3a73e51e79a","Bourbonnais","IL","1584 N State Route 50","","60914","Point",1123
"59a47286cfa9a3a73e51e79b","Cherry Hill","NJ","2130 Route 70 W","","08002","Point",1098
"59a47286cfa9a3a73e51e79c","San Francisco","CA","2675 Geary Blvd","Suite 300","94118","Point",1125
"59a47286cfa9a3a73e51e79d","Grand Junction","CO","585 24 1/2 Rd","","81505","Point",1124
"59a47286cfa9a3a73e51e79e","DeWitt","NY","3401 Erie Blvd E","","13214","Point",1127
"59a47286cfa9a3a73e51e79f","Tucson","AZ","5311 S Calle Santa Cruz","","85706","Point",1112
"59a47286cfa9a3a73e51e7a0","Vallejo","CA","1182 Admiral Callaghan Lane","","94591","Point",1128
"59a47286cfa9a3a73e51e7a1","Wheaton","MD","10901 Georgia Ave","","20902","Point",1129
"59a47286cfa9a3a73e51e7a2","Thousand Oaks","CA","390 N Moorpark Rd","","91360","Point",112
"59a47286cfa9a3a73e51e7a3","Nashville","TN","6810 Charlotte Pike","","37209","Point",1130
"59a47286cfa9a3a73e51e7a4","Buffalo","NY","3701 Mckinley Pkwy","","14219","Point",1131
"59a47286cfa9a3a73e51e7a5","Bradenton","FL","4210 14th St W","","34205","Point",1141
"59a47286cfa9a3a73e51e7a6","Concord","NC","6390 Bayfield Pkwy","","28027","Point",1132
"59a47286cfa9a3a73e51e7a7","Aurora","CO","3511 N Salida Ct","","80011","Point",1134
"59a47286cfa9a3a73e51e7a8","Coral Springs","FL","650 N University Dr","","33071","Point",1136
"59a47286cfa9a3a73e51e7a9","Fort Myers","FL","10033 Gulf Center Dr","","33913","Point",1135
"59a47286cfa9a3a73e51e7aa","Howell","NJ","4250 Route 9","","07731","Point",1137
"59a47286cfa9a3a73e51e7ab","Topsham","ME","105 Topsham Fair Mall Rd","","04086","Point",1138
"59a47286cfa9a3a73e51e7ac","Fullerton","CA","120 E Imperial Hwy","","92835","Point",114
"59a47286cfa9a3a73e51e7ad","Mansfield","MA","280 School St","","02048","Point",1140
"59a47286cfa9a3a73e51e7ae","Chicago","IL","555 W Roosevelt Rd","","60607","Point",1142
"59a47286cfa9a3a73e51e7af","Mooresville","NC","633 River Hwy","","28117","Point",1133
"59a47286cfa9a3a73e51e7b0","Oro Valley","AZ","11855 N Oracle Rd","","85737","Point",1143
"59a47286cfa9a3a73e51e7b1","Santee","CA","9680 Mission Gorge Rd","","92071","Point",1145
"59a47286cfa9a3a73e51e7b2","Baton Rouge","LA","1977 Millerville Rd","","70816","Point",1157
"59a47286cfa9a3a73e51e7b3","Kohler","WI","3600 County Trunk Hwy A","","53044","Point",1147
"59a47286cfa9a3a73e51e7b4","Christiansburg","VA","105 Shoppers Way","","24073","Point",1149
"59a47286cfa9a3a73e51e7b5","Rogers","AR","2220 Promenade Blvd","","72758","Point",1148
"59a47286cfa9a3a73e51e7b6","Santa Clarita","CA","26531 Bouquet Canyon Rd","","91350","Point",113
"59a47286cfa9a3a73e51e7b7","Cheektowaga","NY","1 Galleria Dr","J107","14225","Point",1152
"59a47286cfa9a3a73e51e7b8","Austin","TX","1201 Barbara Jordan Blvd","","78723","Point",1153
"59a47286cfa9a3a73e51e7b9","Monmouth Jct","NJ","4180 Us Hwy 1","Ste 400C","08852","Point",1154
"59a47286cfa9a3a73e51e7ba","Charlotte","NC","10221 Perimeter Pkwy","","28216","Point",1155
"59a47286cfa9a3a73e51e7bb","Winter Garden","FL","3367 Daniels Rd","","34787","Point",1156
"59a47286cfa9a3a73e51e7bc","Wellington","FL","1040 S State Road 7","","33414","Point",1168
"59a47286cfa9a3a73e51e7bd","Canoga Park","CA","21601 Victory Blvd","","91303","Point",116
"59a47286cfa9a3a73e51e7be","Murrieta","CA","25080 Madison Ave","","92562","Point",115
"59a47286cfa9a3a73e51e7bf","Houston","TX","13238 Northwest Fwy","","77040","Point",1160
"59a47286cfa9a3a73e51e7c0","Tarentum","PA","1015 Village Center Drive","","15084","Point",1164
"59a47286cfa9a3a73e51e7c1","Alabaster","AL","100 S Colonial Dr","","35007","Point",1162
"59a47286cfa9a3a73e51e7c2","Mchenry","IL","3200 Shoppers Dr","","60050","Point",1166
"59a47286cfa9a3a73e51e7c3","Northbrook","IL","1072 Willow Road","","60062","Point",1165
"59a47286cfa9a3a73e51e7c4","Marysville","OH","770 Colemans Crossing Blvd","","43040","Point",1167
"59a47286cfa9a3a73e51e7c5","Algonquin","IL","1561 S Randall Rd","","60102","Point",1169
"59a47286cfa9a3a73e51e7c6","West Jordan","UT","7643 Jordan Landing Blvd","","84084","Point",1146
"59a47286cfa9a3a73e51e7c7","Acworth","GA","3335 Cobb Pkwy Nw","","30101","Point",1159
"59a47286cfa9a3a73e51e7c8","Oswego","IL","2600 Us Hwy 34","","60543","Point",1170
"59a47286cfa9a3a73e51e7c9","Centennial","CO","6707 S Vine St","Ste. D","80122","Point",1171
"59a47286cfa9a3a73e51e7ca","Bronx","NY","610 Exterior Street","","10451","Point",1172
"59a47286cfa9a3a73e51e7cb","Gulfport","MS","10545 Hwy 49","","39503","Point",1174
"59a47286cfa9a3a73e51e7cc","Manahawkin","NJ","215 Stafford Park Blvd","","08050","Point",1177
"59a47286cfa9a3a73e51e7cd","Florida City","FL","33590 S Dixie Hwy","","33034","Point",1178
"59a47286cfa9a3a73e51e7ce","Cerritos","CA","12989 Park Plaza Dr","","90703","Point",117
"59a47286cfa9a3a73e51e7cf","Northridge","CA","19350 #B Nordhoff Way","","91324","Point",1180
"59a47286cfa9a3a73e51e7d0","Liverpool","NY","3967 State Route 31","","13090","Point",1183
"59a47286cfa9a3a73e51e7d1","Warner Robins","GA","3040 Watson Blvd","","31093","Point",1185
"59a47286cfa9a3a73e51e7d2","Davenport","FL","6300 Grandview Pkwy","","33837","Point",1184
"59a47286cfa9a3a73e51e7d3","Canton","GA","1810 Cumming Hwy","Suite 600","30114","Point",1186
"59a47286cfa9a3a73e51e7d4","Encinitas","CA","1046 N El Camino Real","","92024","Point",1187
"59a47286cfa9a3a73e51e7d5","Clovis","CA","655 W Herndon Ave","","93612","Point",1188
"59a47286cfa9a3a73e51e7d6","Gilbert","AZ","2288 E Williams Field Rd","","85295","Point",1189
"59a47286cfa9a3a73e51e7d7","Auburn","CA","1760 Grass Valley Highway","","95603","Point",1190
"59a47286cfa9a3a73e51e7d8","Oxnard","CA","2300 N Rose Ave","","93036","Point",118
"59a47286cfa9a3a73e51e7d9","Kenosha","WI","11840 71st St","","53142","Point",1191
"59a47286cfa9a3a73e51e7da","Grafton","WI","1070 N Port Washington Rd","","53024","Point",1192
"59a47286cfa9a3a73e51e7db","Collegeville","PA","400 Front Street","","19426","Point",1193
"59a47286cfa9a3a73e51e7dc","Greeley","CO","4210 Centerplace Dr","","80634","Point",1194
"59a47286cfa9a3a73e51e7dd","Lancaster","PA","1801 Hempstead Road","","17601","Point",1197
"59a47286cfa9a3a73e51e7de","Richmond","IN","3720 National Road E","","47374","Point",1252
"59a47286cfa9a3a73e51e7df","Davie","FL","2200 S University Dr","","33324","Point",1258
"59a47286cfa9a3a73e51e7e0","Costa Mesa","CA","901 S Coast Dr","Ste F","92626","Point",119
"59a47286cfa9a3a73e51e7e1","Santa Rosa","CA","1950 Santa Rosa Ave","","95407","Point",120
"59a47286cfa9a3a73e51e7e2","Blaine","MN","300 Northtown Dr Ne","","55434","Point",11
"59a47286cfa9a3a73e51e7e3","Fresno","CA","7550 N Blackstone Ave","","93720","Point",121
"59a47286cfa9a3a73e51e7e4","Lakewood","CO","384 S. Wadsworth Blvd","","80226","Point",1224
"59a47286cfa9a3a73e51e7e5","Issaquah","WA","6000 E Lake Sammamish Parkway SE","","98027","Point",1220
"59a47286cfa9a3a73e51e7e6","Las Vegas","NV","2050 N Rainbow Blvd","","89108","Point",122
"59a47286cfa9a3a73e51e7e7","Palm Desert","CA","72369 Highway 111","","92260","Point",124
"59a47286cfa9a3a73e51e7e8","Tucson","AZ","575 E Wetmore Rd","","85705","Point",123
"59a47286cfa9a3a73e51e7e9","Orange","CA","2375 N Tustin St","","92865","Point",1198
"59a47286cfa9a3a73e51e7ea","Northridge","CA","19929 Rinaldi St","","91326","Point",130
"59a47286cfa9a3a73e51e7eb","Pasadena","CA","3415 E Foothill Blvd","","91107","Point",125
"59a47286cfa9a3a73e51e7ec","Charleston","WV","39 RHL Blvd","","25309","Point",1266
"59a47286cfa9a3a73e51e7ed","Johnstown","PA","430 Town Centre Dr","","15904","Point",1267
"59a47286cfa9a3a73e51e7ee","Yorba Linda","CA","23000 Savi Ranch Pkwy","","92885","Point",126
"59a47286cfa9a3a73e51e7ef","Lakewood","CA","5101 Clark Ave","","90712","Point",127
"59a47286cfa9a3a73e51e7f0","Burbank","CA","1501 N Victory Pl","","91504","Point",137
"59a47286cfa9a3a73e51e7f1","Reno","NV","5575 S Virginia St","","89502","Point",128
"59a47286cfa9a3a73e51e7f2","Roseville","CA","1236 Galleria Blvd","","95678","Point",129
"59a47286cfa9a3a73e51e7f3","Montclair","CA","8960 Central Ave","","91763","Point",131
"59a47286cfa9a3a73e51e7f4","Fairfax","VA","9652 Main Street","","22031","Point",1199
"59a47286cfa9a3a73e51e7f5","Sacramento","CA","1901 Arden Way","","95815","Point",133
"59a47286cfa9a3a73e51e7f6","Dublin","CA","4820 Dublin Blvd","","94568","Point",134
"59a47286cfa9a3a73e51e7f7","Hammond","LA","2020 Hammond Square Dr","","70403","Point",1388
"59a47286cfa9a3a73e51e7f8","Pinole","CA","1490 Fitzgerald Rd","","94564","Point",138
"59a47286cfa9a3a73e51e7f9","Saint Cloud","MN","4130 W Division St","","56301","Point",12
"59a47286cfa9a3a73e51e7fa","Vestal","NY","3209 Vestal Parkway East","","13850","Point",1380
"59a47286cfa9a3a73e51e7fb","Chicago","IL","875 N Michigan Ave","","60611","Point",1381
"59a47286cfa9a3a73e51e7fc","Farragut","TN","11491 Parkside Dr","","37934","Point",1382
"59a47286cfa9a3a73e51e7fd","Spring Hill","FL","1389 Wendy Court","","34607","Point",1383
"59a47286cfa9a3a73e51e7fe","Waynesville","NC","45 Plaza PL","","28786-6875","Point",1385
"59a47286cfa9a3a73e51e7ff","La Mesa","CA","8401 Fletcher Pkwy","","91942","Point",1386
"59a47286cfa9a3a73e51e800","New Braunfels","TX","187 Creekside Way","","78130","Point",1387
"59a47286cfa9a3a73e51e801","Fargo","ND","1615 38th St S","","58103","Point",13
"59a47286cfa9a3a73e51e802","Fairfield","CA","1547 Gateway Blvd","","94533","Point",136
"59a47286cfa9a3a73e51e803","Easton","PA","4413 Birkland Place","","18045","Point",1403
"59a47286cfa9a3a73e51e804","Monroe","NY","128 Bailey Farm Rd","","10950","Point",1394
"59a47286cfa9a3a73e51e805","Quakertown","PA","646 N West End Blvd","","18951","Point",1395
"59a47286cfa9a3a73e51e806","Woodland","CA","2165 Bronze Star Dr.","","95776-5406","Point",1396
"59a47286cfa9a3a73e51e807","Humble","TX","19125 W. Lake Houston Pkwy","","77346","Point",1397
"59a47286cfa9a3a73e51e808","Memphis","TN","5821 Poplar Ave","","38119","Point",1399
"59a47286cfa9a3a73e51e809","Rochester","NY","2833 W Ridge Rd","","14626","Point",1400
"59a47286cfa9a3a73e51e80a","Pleasant Hill","CA","3260 Buskirk Ave","","94523","Point",135
"59a47286cfa9a3a73e51e80b","American Fork","UT","763 W Grasslands Dr","","84003","Point",1402
"59a47286cfa9a3a73e51e80c","Owasso","OK","9055 N 121st East Ave","","74055","Point",1401
"59a47286cfa9a3a73e51e80d","Goleta","CA","7090 Market Place Dr","","93117","Point",1391
"59a47286cfa9a3a73e51e80e","Rosenberg","TX","24230 Commercial Dr","","77471","Point",1404
"59a47286cfa9a3a73e51e80f","Wesley Chapel","FL","5947 Wesley Grove Blvd","","33544","Point",1405
"59a47286cfa9a3a73e51e810","Allen Park","MI","3349 Fairlane Dr","","48101","Point",1406
"59a47286cfa9a3a73e51e811","Menifee","CA","30178 Haun Rd","","92584","Point",1409
"59a47286cfa9a3a73e51e812","Milford","MA","208 Fortune Blvd","","01757","Point",1407
"59a47286cfa9a3a73e51e813","San Carlos","CA","1127 Industrial Rd","","94070","Point",140
"59a47286cfa9a3a73e51e814","Cumming","GA","2085 Market Place Blvd","","30041","Point",1408
"59a47286cfa9a3a73e51e815","Parker","CO","11267 Pikes Peak Dr","","80138","Point",1410
"59a47286cfa9a3a73e51e816","Kissimmee","FL","1620 W Osceola Pkwy","","34741","Point",1411
"59a47286cfa9a3a73e51e817","Garland","TX","3171 N George Bush Fwy","","75040","Point",1412
"59a47286cfa9a3a73e51e818","Cypress","TX","25525 Highway 290","","77429","Point",1413
"59a47286cfa9a3a73e51e819","Marysville","WA","16924 Twin Lakes Ave","","98271","Point",1415
"59a47286cfa9a3a73e51e81a","Rockwall","TX","995 E I-30","","75087","Point",1417
"59a47286cfa9a3a73e51e81b","Denver","CO","104 W 104th Ave","","80234","Point",1416
"59a47286cfa9a3a73e51e81c","Oklahoma City","OK","6421 Sw 3rd St","","73128","Point",1419
"59a47286cfa9a3a73e51e81d","Auburn","ME","649 Turner St","","04210","Point",1420
"59a47286cfa9a3a73e51e81e","Modesto","CA","3900 Sisk Rd Ste B","","95356","Point",141
"59a47286cfa9a3a73e51e81f","Las Vegas","NV","6455 N Decatur Blvd","","89131","Point",1421
"59a47286cfa9a3a73e51e820","San Jose","CA","181 Curtner Ave","","95125","Point",1423
"59a47286cfa9a3a73e51e821","Margate","FL","3300 Nw 62nd Ave","","33063","Point",1424
"59a47286cfa9a3a73e51e822","Tualatin","OR","7041 Sw Nyberg St","","97062","Point",1422
"59a47286cfa9a3a73e51e823","Murfreesboro","TN","2615 Medical Center Pkwy","","37129","Point",1425
"59a47286cfa9a3a73e51e824","Edwardsville","IL","6670 Edwardsville Crossing Drive","","62025","Point",1426
"59a47286cfa9a3a73e51e825","Midwest City","OK","7231 SE 29th St","","73110","Point",1427
"59a47286cfa9a3a73e51e826","Perrysburg","OH","10017 Fremont Pike","","43551","Point",1429
"59a47286cfa9a3a73e51e827","Milpitas","CA","63 Ranch Ave","","95035","Point",142
"59a47286cfa9a3a73e51e828","Summerville","SC","321 Azalea Square Blvd","","29483","Point",1428
"59a47286cfa9a3a73e51e829","Compton","CA","230 Towne Center Dr","","90220","Point",1432
"59a47286cfa9a3a73e51e82a","Wentzville","MO","1283 W Pearce Blvd","","63385","Point",1434
"59a47286cfa9a3a73e51e82b","Leominster","MA","33 Orchard Hill Park Dr","","01453","Point",1433
"59a47286cfa9a3a73e51e82c","Owings Mills","MD","10400 Owings Mills Blvd","","21117","Point",1436
"59a47286cfa9a3a73e51e82d","Midlothian","VA","4931 Commonwealth Centre Pkwy","","23112","Point",1437
"59a47286cfa9a3a73e51e82e","Conway","AR","600 Elsinger Blvd","","72032","Point",1438
"59a47286cfa9a3a73e51e82f","Chesterfield","MO","178 Thf Blvd","","63005","Point",143
"59a47286cfa9a3a73e51e830","Meridian","MS","133 S Frontage Rd","","39301","Point",1439
"59a47286cfa9a3a73e51e831","Stroudsburg","PA","300 Shoppes Stroud","","18360","Point",1442
"59a47286cfa9a3a73e51e832","Beaumont","CA","1650 2nd St","","92223","Point",1441
"59a47286cfa9a3a73e51e833","Blaine","MN","10985 Ulysses St Ne","","55434","Point",1443
"59a47286cfa9a3a73e51e834","Williamsburg","VA","210 Whittakers Trace","","23185","Point",1444
"59a47286cfa9a3a73e51e835","Hagerstown","MD","18053 Garland Groh Blvd","","21740","Point",1445
"59a47286cfa9a3a73e51e836","Fultondale","AL","3453 Lowery Pkwy","","35068","Point",1446
"59a47286cfa9a3a73e51e837","Southaven","MS","304 Market Plz","","38671","Point",1447
"59a47286cfa9a3a73e51e838","New York","NY","1880 Broadway","","10023","Point",1448
"59a47286cfa9a3a73e51e839","Gainesville","VA","13093 Gateway Center Dr","","20155","Point",1449
"59a47286cfa9a3a73e51e83a","Morehead City","NC","5171 US Highway 70 W","","28557","Point",1451
"59a47286cfa9a3a73e51e83b","Union City","CA","31350 Courthouse Dr","","94587","Point",144
"59a47286cfa9a3a73e51e83c","Raleigh","NC","7980 Skyland Ridge Pkwy","","27617","Point",1453
"59a47286cfa9a3a73e51e83d","Sarasota","FL","135 N Cattleman Rd","","34243","Point",1452
"59a47286cfa9a3a73e51e83e","Beaverton","OR","8905 SW Cascade Ave","","97008","Point",1454
"59a47286cfa9a3a73e51e83f","Temple","TX","3550 S General Bruce Dr","","76504","Point",1457
"59a47286cfa9a3a73e51e840","Lake Jackson","TX","104 Highway 332 E","Ste 200","77566","Point",1458
"59a47286cfa9a3a73e51e841","San Antonio","TX","5419 W Loop 1604 N","","78253","Point",1459
"59a47286cfa9a3a73e51e842","Buffalo","NY","4401 Transit Rd","","14221","Point",1455
"59a47286cfa9a3a73e51e843","New Orleans","LA","1138 S Clearview Pkwy","","70123","Point",1456
"59a47286cfa9a3a73e51e844","Heath","OH","701 Hebron Rd","","43056","Point",145
